N,trial,iterations,fitness,time,fevals
10,0,0,0.2673306918,0.000161213,11,0
10,0,10,0.277797378685,0.000262642,21,0
10,0,20,0.277797378685,0.000357684,31,0
10,0,30,0.298540062637,0.000456558,41,1
10,0,40,0.298540062637,0.000538059,51,0
10,0,50,0.298540062637,0.000611129,61,1
10,0,60,0.298540062637,0.000689564,71,2
10,0,70,0.298540062637,0.000758801,81,3
10,0,80,0.298540062637,0.000836725,91,4
10,0,90,0.298540062637,0.00090494,101,5
10,0,100,0.298540062637,0.000981331,111,6
10,0,110,0.304020734504,0.001059511,121,7
10,0,120,0.304020734504,0.001130537,131,0
10,0,130,0.304020734504,0.001190322,141,1
10,0,140,0.304020734504,0.001242698,151,2
10,0,150,0.304020734504,0.001516071,161,3
10,0,160,0.304020734504,0.001636151,171,4
10,0,170,0.304020734504,0.001683161,181,5
10,0,180,0.304020734504,0.00174269,191,6
10,0,190,0.304020734504,0.001803751,201,7
10,0,200,0.304020734504,0.001903903,211,8
10,0,210,0.304020734504,0.001968542,221,9
10,0,220,0.304020734504,0.00201964,231,10
10,0,230,0.304020734504,0.002057708,241,11
10,0,240,0.304020734504,0.002089389,251,12
10,0,250,0.304020734504,0.002164758,261,13
10,0,260,0.304020734504,0.002271808,271,14
10,0,270,0.304020734504,0.002377069,281,15
10,0,280,0.304020734504,0.002410538,291,16
10,0,290,0.304020734504,0.002437109,301,17
10,0,300,0.304020734504,0.00246138,311,18
10,0,310,0.304020734504,0.00250328,321,19
10,0,320,0.304020734504,0.002551056,331,20
10,0,330,0.304020734504,0.002579671,341,21
10,0,340,0.304020734504,0.002603176,351,22
10,0,350,0.304020734504,0.002654019,361,23
10,0,360,0.304020734504,0.00267829,371,24
10,0,370,0.304020734504,0.002706905,381,25
10,0,380,0.304020734504,0.002747527,391,26
10,0,390,0.304020734504,0.0028091,401,27
10,0,400,0.304020734504,0.002830816,411,28
10,0,410,0.304020734504,0.002854321,421,29
10,0,420,0.304020734504,0.002877315,431,30
10,0,430,0.304020734504,0.002901842,441,31
10,0,440,0.304020734504,0.002925602,451,32
10,0,450,0.304020734504,0.002945786,461,33
10,0,460,0.304020734504,0.002969036,471,34
10,0,470,0.304020734504,0.002996885,481,35
10,0,480,0.304020734504,0.003025756,491,36
10,0,490,0.304020734504,0.003053093,501,37
10,0,500,0.304020734504,0.003080686,511,38
10,0,510,0.304020734504,0.003102658,521,39
10,0,520,0.304020734504,0.003126163,531,40
10,0,530,0.304020734504,0.003154522,541,41
10,0,540,0.304020734504,0.003190291,551,42
10,0,550,0.304020734504,0.00321303,561,43
10,0,560,0.304020734504,0.003234491,571,44
10,0,570,0.304020734504,0.003263361,581,45
10,0,580,0.304020734504,0.003285844,591,46
10,0,590,0.304020734504,0.003307816,601,47
10,0,600,0.304020734504,0.00333081,611,48
10,0,610,0.304020734504,0.003352015,621,49
10,0,620,0.304020734504,0.003383696,631,50
10,0,630,0.304020734504,0.003419976,641,51
10,0,640,0.304020734504,0.003451146,651,52
10,0,650,0.304020734504,0.003474396,661,53
10,0,660,0.304020734504,0.003499434,671,54
10,0,670,0.304020734504,0.003529581,681,55
10,0,680,0.304020734504,0.003553852,691,56
10,0,690,0.304020734504,0.003575058,701,57
10,0,700,0.304020734504,0.003602395,711,58
10,0,710,0.304020734504,0.003668311,721,59
10,0,720,0.304020734504,0.003716343,731,60
10,0,730,0.304020734504,0.003758243,741,61
10,0,740,0.304020734504,0.003792478,751,62
10,0,750,0.304020734504,0.00382748,761,63
10,0,760,0.304020734504,0.003862227,771,64
10,0,770,0.304020734504,0.003888542,781,65
10,0,780,0.304020734504,0.003911536,791,66
10,0,790,0.304020734504,0.003935041,801,67
10,0,800,0.304020734504,0.0039657,811,68
10,0,810,0.304020734504,0.003990994,821,69
10,0,820,0.304020734504,0.004014755,831,70
10,0,830,0.304020734504,0.004040048,841,71
10,0,840,0.304020734504,0.004065342,851,72
10,0,850,0.304020734504,0.004099067,861,73
10,0,860,0.304020734504,0.004125894,871,74
10,0,870,0.304020734504,0.004150165,881,75
10,0,880,0.304020734504,0.004172903,891,76
10,0,890,0.304020734504,0.00420765,901,77
10,0,900,0.304020734504,0.004231922,911,78
10,0,910,0.304020734504,0.004256193,921,79
10,0,920,0.304020734504,0.004282252,931,80
10,0,930,0.304020734504,0.004316487,941,81
10,0,940,0.304020734504,0.004338459,951,82
10,0,950,0.304020734504,0.004359409,961,83
10,0,960,0.304020734504,0.004382659,971,84
10,0,970,0.304020734504,0.004407186,981,85
10,0,980,0.304020734504,0.004431458,991,86
10,0,990,0.304020734504,0.004462372,1001,87
10,0,1000,0.304020734504,0.004494564,1011,88
10,0,1010,0.304020734504,0.004525989,1021,89
10,0,1020,0.304020734504,0.004557414,1031,90
10,0,1030,0.304020734504,0.00458935,1041,91
10,0,1040,0.304020734504,0.00461541,1051,92
10,0,1050,0.304020734504,0.004637893,1061,93
10,0,1060,0.304020734504,0.00466242,1071,94
10,0,1070,0.304020734504,0.004687458,1081,95
10,0,1080,0.304020734504,0.004708152,1091,96
10,0,1090,0.304020734504,0.004728336,1101,97
10,0,1100,0.304020734504,0.00474852,1111,98
10,0,1110,0.304020734504,0.004779945,1121,99
10,0,1110,0.304020734504,0.004779945,1121
10,1,0,0.171622166106,2.4271e-05,11,0
10,1,10,0.201745903905,4.77759999999e-05,21,0
10,1,20,0.223189954011,8.12449999999e-05,31,0
10,1,30,0.223189954011,0.000136175,41,0
10,1,40,0.228237103915,0.000163002,51,1
10,1,50,0.228237103915,0.000204136,61,0
