iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed,optimal
0,0.653846584318,0.663794325772,0.659261171533,0.167826759474,0.154320987654,0.164502164502,0.013205971,
100,0.619033440281,0.63234652489,0.627147840673,0.194122196442,0.16975308642,0.180375180375,0.217865677
200,0.614348691202,0.625167059412,0.621053140678,0.198762567672,0.188271604938,0.181818181818,0.40002677
300,0.597837286227,0.612032356308,0.604974654567,0.204176334107,0.197530864198,0.200577200577,0.577091123
400,0.558693297098,0.563799631051,0.556288129093,0.196442382057,0.206790123457,0.217893217893,0.760309687
500,0.544428871757,0.551768234918,0.544350654303,0.194122196442,0.200617283951,0.200577200577,0.949349567
600,0.533566109959,0.54280169155,0.536118532325,0.213457076566,0.212962962963,0.225108225108,1.161959584
700,0.471780512278,0.487581277041,0.470959457864,0.294663573086,0.287037037037,0.305916305916,1.365275159
800,0.446102742342,0.465004188334,0.447562914293,0.330239752514,0.311728395062,0.336219336219,1.564888712
900,0.442310386063,0.457797652517,0.446475364875,0.348027842227,0.333333333333,0.352092352092,1.767364763
1000,0.434886232294,0.453013207827,0.441651661622,0.38747099768,0.382716049383,0.379509379509,1.969542142
1100,0.432541091711,0.450976526857,0.439905835885,0.38283062645,0.358024691358,0.378066378066,2.170513614
1200,0.425341755493,0.445085406991,0.43483456544,0.382057231245,0.351851851852,0.37518037518,2.360709325
1300,0.421089546434,0.440538947111,0.430035428636,0.398298530549,0.373456790123,0.392496392496,2.558630258
1400,0.418776611419,0.438071337852,0.428762056393,0.402938901779,0.382716049383,0.395382395382,2.747976981
1500,0.416215019683,0.435579837786,0.426603062222,0.402165506574,0.37037037037,0.38961038961,2.954501761
1600,0.41601316654,0.435313639355,0.425802898423,0.402938901779,0.37037037037,0.392496392496,3.14152149
1700,0.406534020782,0.424223124729,0.411867636434,0.430007733952,0.401234567901,0.421356421356,3.326652391
1800,0.40535225201,0.423174559048,0.410892316504,0.432327919567,0.401234567901,0.430014430014,3.521295913
1900,0.404406201383,0.420709763619,0.410922162086,0.434648105182,0.398148148148,0.427128427128,3.73356306
2000,0.402705781676,0.420823018443,0.406587593581,0.430007733952,0.401234567901,0.425685425685,3.935481892
2100,0.399910266477,0.418586927591,0.40431664658,0.424593967517,0.407407407407,0.421356421356,4.116537487
2200,0.397766864191,0.413016852565,0.402781115079,0.419953596288,0.385802469136,0.424242424242,4.310349139
