iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.5740760328,0.568714303159,0.569734514448,0.230471771075,0.225308641975,0.220779220779,0.0568240720004
100,0.410550295744,0.417398791365,0.419255920403,0.426914153132,0.41975308642,0.419913419913,5.168938262
200,0.38296855419,0.388675273417,0.389800979978,0.285382830626,0.262345679012,0.291486291486,10.062994127
300,0.380695745971,0.380367403372,0.382703548525,0.341067285383,0.336419753086,0.356421356421,15.303373756
400,0.378599906434,0.376633544777,0.37739189811,0.31399845321,0.320987654321,0.33189033189,20.5246147
500,0.382216772688,0.381630457402,0.383933234624,0.333333333333,0.333333333333,0.344877344877,25.680386334
600,0.387861457688,0.389509528583,0.394590787282,0.280742459397,0.271604938272,0.269841269841,30.704575267
700,0.387276615768,0.38780242946,0.388592447125,0.260634184068,0.259259259259,0.256854256854,35.818970457
800,0.394807302138,0.394493456334,0.396942705594,0.238979118329,0.237654320988,0.229437229437,40.893531085
900,0.392646831137,0.389441459985,0.395747954024,0.241299303944,0.25,0.238095238095,46.149782455
1000,0.396581903475,0.395158622923,0.400079198874,0.242072699149,0.246913580247,0.243867243867,51.289890313
1100,0.397487587804,0.397407613417,0.399608394632,0.334106728538,0.314814814815,0.344877344877,56.374141639
1200,0.395667803672,0.393417249163,0.397256705518,0.22351121423,0.231481481481,0.222222222222,61.371216288
1300,0.392367394685,0.392887035266,0.391317396002,0.292343387471,0.29012345679,0.284271284271,66.513096977
1400,0.382542823871,0.392183705147,0.383337202707,0.291569992266,0.29012345679,0.287157287157,71.731920995
1500,0.393445646861,0.396374055851,0.393758233625,0.282289249807,0.283950617284,0.282828282828,76.742828597
1600,0.382639556405,0.38686014626,0.383998006423,0.283836040217,0.287037037037,0.285714285714,81.727743505
1700,0.391946015072,0.394296686387,0.391918241546,0.276875483372,0.287037037037,0.282828282828,86.759994391
1800,0.389489660972,0.391115444548,0.390752658363,0.280742459397,0.283950617284,0.27417027417,91.933973457
1900,0.382974958643,0.388266803318,0.387297876811,0.285382830626,0.283950617284,0.285714285714,97.22054753
2000,0.382853571936,0.388642665146,0.38725468026,0.283062645012,0.280864197531,0.282828282828,102.266458393
2100,0.379314601034,0.383170984178,0.381669529373,0.281515854602,0.280864197531,0.282828282828,107.282513329
2200,0.383224707618,0.386975072232,0.384535212622,0.281515854602,0.280864197531,0.282828282828,112.750527518
2300,0.382445235054,0.38574505783,0.384829708461,0.284609435422,0.280864197531,0.285714285714,117.947388431
2400,0.388727868866,0.393522005178,0.391332626116,0.142304717711,0.145061728395,0.142857142857,123.056556061
2500,0.391961915395,0.394321723192,0.394542132709,0.142304717711,0.145061728395,0.142857142857,128.201846264
2600,0.394169089995,0.396935101133,0.394566040137,0.252900232019,0.256172839506,0.256854256854,133.496752611
2700,0.397093407812,0.397858400214,0.398437034933,0.255993812838,0.262345679012,0.255411255411,139.070758187
2800,0.399780341272,0.403528895843,0.400335612012,0.247486465584,0.246913580247,0.248196248196,144.315827312
2900,0.394927013227,0.396753768529,0.398032827662,0.261407579273,0.262345679012,0.255411255411,149.297201393
3000,0.394626348579,0.399570368306,0.39768743917,0.259860788863,0.262345679012,0.255411255411,154.296246629
3100,0.397163877645,0.40107417485,0.399950111269,0.142304717711,0.145061728395,0.142857142857,159.402062495
3200,0.397501125614,0.402945919133,0.401022567932,0.142304717711,0.145061728395,0.142857142857,164.522611906
3300,0.397767516739,0.402750582804,0.40240018954,0.143078112916,0.145061728395,0.142857142857,169.782308795
3400,0.39932824508,0.406832400191,0.403813120133,0.143078112916,0.145061728395,0.1443001443,174.770593865
3500,0.395465856467,0.400416581172,0.398114366077,0.284609435422,0.287037037037,0.285714285714,179.730893685
3600,0.39687830672,0.401612785915,0.397971281129,0.274555297757,0.271604938272,0.281385281385,184.733802176
3700,0.39746790633,0.405046883126,0.398381393664,0.276102088167,0.274691358025,0.281385281385,189.828786594
3800,0.394039324862,0.399353191641,0.396232663649,0.283062645012,0.280864197531,0.284271284271,194.92733612
3900,0.392159277216,0.40104207902,0.392940216558,0.277648878577,0.274691358025,0.281385281385,200.165876743
4000,0.394950027577,0.398291886124,0.397981714574,0.283836040217,0.283950617284,0.284271284271,205.149041298
4100,0.389784788377,0.394639451185,0.392253737187,0.286929621036,0.280864197531,0.285714285714,210.475557509
4200,0.387926346804,0.391493161684,0.391460997266,0.285382830626,0.283950617284,0.285714285714,215.70471197
4300,0.38945328433,0.393529517444,0.393697280517,0.284609435422,0.280864197531,0.285714285714,220.978027698
4400,0.385908782525,0.387308970283,0.390302937903,0.286929621036,0.287037037037,0.285714285714,226.215463835
4500,0.391030841433,0.392905737939,0.394676675003,0.281515854602,0.280864197531,0.282828282828,231.517185855
4600,0.389852438887,0.393647660117,0.391952490287,0.280742459397,0.277777777778,0.282828282828,236.836693232
4700,0.388232025626,0.391722758352,0.392503333631,0.30935808198,0.314814814815,0.297258297258,242.098001753
4800,0.387874767739,0.389972998094,0.390861735574,0.30935808198,0.317901234568,0.297258297258,247.464596264
4900,0.395238364348,0.400041295243,0.394119687701,0.288476411446,0.287037037037,0.294372294372,252.561622038
5000,0.387867012076,0.389311204847,0.389579347517,0.292343387471,0.305555555556,0.295815295815,257.834203233
5100,0.389417618861,0.392504738478,0.391368737428,0.30317092034,0.308641975309,0.295815295815,263.105936216
5200,0.388628457194,0.394361501532,0.393405089047,0.299303944316,0.305555555556,0.291486291486,268.18996041
5300,0.389615267046,0.3938439618,0.393635486987,0.298530549111,0.302469135802,0.291486291486,273.221426692
