iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.858028775697,0.855280024197,0.848503002314,0.134570765661,0.138888888889,0.142857142857,0.016069747
100,0.840741029211,0.835777246557,0.838384775855,0.15777262181,0.163580246914,0.161616161616,1.200117883
200,0.83414893555,0.826911523376,0.829162943619,0.162412993039,0.16975308642,0.167388167388,2.407334785
300,0.826813603138,0.822628287516,0.818526810216,0.172467130704,0.175925925926,0.180375180375,3.615654118
400,0.824903415534,0.820605856658,0.81449463276,0.174013921114,0.179012345679,0.183261183261,4.74176399
500,0.794518254802,0.804368585521,0.79895497106,0.201082753287,0.194444444444,0.200577200577,6.053627899
600,0.778043646771,0.794336860962,0.782383768744,0.214230471771,0.200617283951,0.212121212121,7.579632463
700,0.769373192779,0.773692770786,0.775042746323,0.227378190255,0.219135802469,0.220779220779,9.140473964
800,0.76618971101,0.769646414927,0.771128930334,0.23124516628,0.228395061728,0.226551226551,10.680697509
900,0.759706026091,0.755904303007,0.763273398002,0.236658932715,0.240740740741,0.232323232323,12.224493304
1000,0.754784237591,0.75406068581,0.756950991717,0.240525908739,0.243827160494,0.238095238095,13.795996366
1100,0.752649301344,0.754251944281,0.761191653644,0.238979118329,0.240740740741,0.23088023088,15.243911233
1200,0.743539536436,0.745882560421,0.750781427753,0.248259860789,0.246913580247,0.239538239538,16.743045503
1300,0.741216300237,0.748623490098,0.749979616385,0.250580046404,0.243827160494,0.239538239538,18.04615406
1400,0.739549841805,0.745935208905,0.746970049151,0.249033255994,0.243827160494,0.240981240981,19.38240516
1500,0.739108068264,0.746272551445,0.747505645026,0.250580046404,0.246913580247,0.240981240981,20.564979127
1600,0.73770527124,0.746589702943,0.745721844971,0.252126836814,0.246913580247,0.243867243867,21.918793316
1700,0.737277574439,0.74301057955,0.744560821313,0.252126836814,0.25,0.243867243867,23.481655238
1800,0.736833153981,0.741011239631,0.744665757452,0.252126836814,0.25,0.240981240981,25.016998945
1900,0.736660068608,0.741613888984,0.744341019763,0.252900232019,0.25,0.242424242424,26.631163044
2000,0.736384116959,0.741386371081,0.74423130851,0.252900232019,0.25,0.240981240981,28.133081387
2100,0.73590333485,0.741041534579,0.74413575522,0.252900232019,0.25,0.240981240981,29.6313797
2200,0.735815797474,0.741284605169,0.744013980901,0.252900232019,0.25,0.240981240981,31.142065904
2300,0.73566474243,0.741015258869,0.743815426191,0.252900232019,0.25,0.242424242424,32.609565276
2400,0.735563212714,0.741315682369,0.743661081666,0.253673627224,0.25,0.243867243867,34.111783307
2500,0.73504818626,0.740620453624,0.744466558429,0.253673627224,0.253086419753,0.243867243867,35.62587084
2600,0.733405646593,0.740626854122,0.744896749536,0.254447022428,0.253086419753,0.243867243867,37.12897337
2700,0.732362638974,0.736969631041,0.739380897268,0.257540603248,0.256172839506,0.248196248196,38.618179094
2800,0.731234637487,0.738547690647,0.738692708124,0.257540603248,0.253086419753,0.246753246753,40.086285516
2900,0.730949061452,0.738093599346,0.739564377395,0.258313998453,0.253086419753,0.246753246753,41.559459815
3000,0.73056100742,0.739644317859,0.740263270192,0.258313998453,0.253086419753,0.246753246753,43.053020592
3100,0.72971903828,0.737270636872,0.740785681223,0.256767208043,0.253086419753,0.243867243867,44.491734531
3200,0.729197277167,0.737406026152,0.740130200167,0.257540603248,0.253086419753,0.24531024531,45.959499099
3300,0.728395696986,0.737093491581,0.740207960536,0.257540603248,0.253086419753,0.24531024531,47.411914909
3400,0.727476138035,0.736736896628,0.741816713383,0.257540603248,0.253086419753,0.243867243867,48.851240998
3500,0.726750185434,0.736238274715,0.736088688791,0.258313998453,0.256172839506,0.248196248196,50.319074547
3600,0.72663125754,0.736758997058,0.736198326674,0.259087393658,0.256172839506,0.248196248196,51.863333793
3700,0.726249677987,0.736889384099,0.735526633785,0.259087393658,0.253086419753,0.248196248196,53.388666165
