iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.896040869194,0.896510711762,0.890421897643,0.0827532869296,0.0802469135802,0.0822510822511,0.0113028329997
100,0.835742834445,0.837863486923,0.827956505095,0.14849187935,0.151234567901,0.15873015873,1.144754949
200,0.792078702031,0.785481144969,0.800089262821,0.199535962877,0.200617283951,0.184704184704,2.31185344
300,0.758959252638,0.759239574354,0.761106745955,0.23279195669,0.225308641975,0.227994227994,3.523494128
400,0.717002393954,0.71487062639,0.713676809223,0.266047950503,0.265432098765,0.271284271284,4.870752458
500,0.713063955495,0.710647432582,0.70949291619,0.269141531323,0.268518518519,0.27417027417,6.265405026
600,0.704656602424,0.703517892425,0.704007295729,0.276875483372,0.271604938272,0.27417027417,7.588806825
700,0.695779743119,0.699591249748,0.692205813234,0.282289249807,0.268518518519,0.282828282828,8.850947216
800,0.66880329724,0.690704965361,0.673481102052,0.303944315545,0.283950617284,0.295815295815,10.236957865
900,0.658288849638,0.677602425431,0.664621115968,0.3124516628,0.299382716049,0.295815295815,11.602115755
1000,0.649679974235,0.668640246839,0.656161926059,0.314771848415,0.299382716049,0.307359307359,12.944398695
1100,0.638737321805,0.655282618887,0.641628285159,0.325599381284,0.311728395062,0.314574314574,14.329041201
1200,0.63305712256,0.648665948075,0.63185659135,0.329466357309,0.308641975309,0.326118326118,15.754978137
1300,0.631322248733,0.647158584445,0.631516455383,0.331013147718,0.314814814815,0.330447330447,17.143742705
1400,0.629313607726,0.641905611813,0.628186459953,0.334880123743,0.320987654321,0.336219336219,18.556453489
1500,0.627105031007,0.639952282345,0.628029144215,0.337973704563,0.324074074074,0.336219336219,19.958294489
1600,0.624355807217,0.638202045242,0.629267133202,0.341067285383,0.324074074074,0.334776334776,21.321685927
1700,0.622417494009,0.63338228445,0.630433321235,0.342614075793,0.333333333333,0.336219336219,22.693104064
1800,0.622049981053,0.632908009507,0.628910662116,0.342614075793,0.333333333333,0.336219336219,24.118150868
1900,0.61910763234,0.622714542855,0.614446858705,0.354988399072,0.33950617284,0.36075036075,25.484235172
2000,0.61088296276,0.618477736506,0.611150107854,0.356535189482,0.345679012346,0.354978354978,26.842522973
2100,0.599235502617,0.620807270811,0.612235393514,0.367362722351,0.342592592593,0.356421356421,28.202072119
2200,0.595082301685,0.620965961528,0.609040031923,0.371229698376,0.33950617284,0.353535353535,29.599015646
