iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed,optimal
0,0.833036155283,0.829547315817,0.828836391039,0.142304717711,0.148148148148,0.145743145743,0.00236480600051,
100,0.81935088149,0.821577452463,0.812162253505,0.132250580046,0.126543209877,0.139971139971,0.240874768998
200,0.660008445033,0.665819277119,0.66008333771,0.251353441609,0.231481481481,0.249639249639,0.464016303
300,0.636331915725,0.638687763258,0.639557711311,0.270688321732,0.265432098765,0.266955266955,0.699323454996
400,0.617508420011,0.619252012535,0.619622385172,0.273008507347,0.268518518519,0.269841269841,0.926683870993
500,0.598323699305,0.595726568727,0.599876464372,0.275328692962,0.277777777778,0.271284271284,1.16529371799
600,0.573356511964,0.576613383682,0.567241290971,0.295436968291,0.287037037037,0.297258297258,1.36645118099
700,0.56212775455,0.569900364358,0.557979421316,0.294663573086,0.280864197531,0.304473304473,1.581343224
800,0.556511076566,0.565626553944,0.555981890254,0.293116782676,0.293209876543,0.304473304473,1.753729063
900,0.555274444984,0.562183795209,0.553772954382,0.294663573086,0.293209876543,0.307359307359,1.929335331
1000,0.551304921604,0.55950092568,0.551373031264,0.300850734725,0.29012345679,0.308802308802,2.143173993
1100,0.548280786284,0.556243109798,0.550402979647,0.30162412993,0.293209876543,0.30303030303,2.39450439
1200,0.541726324188,0.550712182371,0.542924197832,0.30781129157,0.29012345679,0.310245310245,2.604102196
1300,0.535769886697,0.542271594988,0.537224036945,0.31090487239,0.308641975309,0.31746031746,2.836088506
1400,0.532147971618,0.542194093127,0.535944642807,0.318638824439,0.305555555556,0.31746031746,3.06285133499
1500,0.531308722888,0.541142075415,0.534594303691,0.317865429234,0.305555555556,0.318903318903,3.25036032399
1600,0.525987456913,0.535153760384,0.530488244863,0.321732405259,0.311728395062,0.320346320346,3.45078964199
1700,0.523716346404,0.534363361478,0.528931301773,0.321732405259,0.311728395062,0.31746031746,3.66020349299
1800,0.508469794931,0.521446204823,0.515742749843,0.334880123743,0.320987654321,0.334776334776,3.89246061299
1900,0.507898049807,0.520501158642,0.515086686565,0.335653518948,0.320987654321,0.334776334776,4.08691455999
2000,0.501951045398,0.516032115007,0.509049039082,0.351121423047,0.33024691358,0.343434343434,4.29747811599
2100,0.500590913895,0.516375522045,0.507653891247,0.349574632637,0.33024691358,0.343434343434,4.50812955499
2200,0.499043876473,0.517290786988,0.505319405511,0.347254447022,0.324074074074,0.341991341991,4.72797732198
