iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.891655681714,0.879641409171,0.889155698101,0.100541376643,0.114197530864,0.103896103896,0.00963219000005
100,0.909469979742,0.89322311627,0.91858889029,0.0858468677494,0.101851851852,0.0764790764791,1.350399055
200,0.772385034247,0.758501268145,0.78915419314,0.213457076566,0.222222222222,0.194805194805,2.730817819
300,0.761247540557,0.767414252812,0.776200290056,0.22351121423,0.216049382716,0.207792207792,4.076529427
400,0.757612434513,0.763391367674,0.772808621469,0.224284609435,0.219135802469,0.206349206349,5.43738131
500,0.755255784544,0.764247856753,0.770250800483,0.22505800464,0.216049382716,0.209235209235,6.764245498
600,0.746131040017,0.749097094139,0.748816202637,0.238979118329,0.237654320988,0.239538239538,8.157060331
700,0.734116180935,0.737660832564,0.740695664361,0.255993812838,0.253086419753,0.249639249639,9.52328438599
800,0.723693207636,0.720203949526,0.724232428917,0.266821345708,0.271604938272,0.266955266955,10.846806006
900,0.706119780585,0.696134712974,0.702407194894,0.288476411446,0.299382716049,0.292929292929,12.203587181
1000,0.703585664861,0.692218362704,0.698870906457,0.290796597061,0.299382716049,0.295815295815,13.497870892
1100,0.701404157615,0.691081189897,0.698166751409,0.293116782676,0.302469135802,0.295815295815,14.882628622
1200,0.698512024531,0.684885301085,0.690466358283,0.294663573086,0.308641975309,0.304473304473,16.214747958
1300,0.693212921231,0.68303230135,0.684989794158,0.30007733952,0.305555555556,0.305916305916,17.517160314
1400,0.6883234894,0.683304879025,0.680108669808,0.30626450116,0.308641975309,0.311688311688,18.801250269
1500,0.684849359163,0.682119877316,0.675056969468,0.307037896365,0.305555555556,0.316017316017,20.143318858
1600,0.684145430664,0.679040892922,0.672176141729,0.307037896365,0.311728395062,0.318903318903,21.502591302
1700,0.684047492241,0.677935963378,0.67175078527,0.307037896365,0.314814814815,0.320346320346,22.88940316
1800,0.683584783363,0.677027468678,0.67188414716,0.30781129157,0.314814814815,0.318903318903,24.272552584
1900,0.683271755724,0.67480934567,0.670670711857,0.308584686775,0.314814814815,0.320346320346,25.614906289
2000,0.683020147453,0.679572258328,0.671940622043,0.308584686775,0.311728395062,0.318903318903,26.947547332
2100,0.681213155014,0.675145540781,0.666310805741,0.31090487239,0.314814814815,0.323232323232,28.325551721
2200,0.678833227809,0.672889508054,0.662590390587,0.31399845321,0.320987654321,0.329004329004,29.723676382
2300,0.66746288026,0.6528914329,0.662259868423,0.321732405259,0.336419753086,0.329004329004,31.076119617
2400,0.666080643239,0.654874606894,0.66098469605,0.324825986079,0.333333333333,0.330447330447,32.374163874
2500,0.664306984732,0.645923334914,0.656912901923,0.327919566899,0.345679012346,0.333333333333,33.804735126
2600,0.662138354322,0.645512843349,0.656190388196,0.327919566899,0.348765432099,0.334776334776,35.194105716
2700,0.660492154454,0.644448944678,0.657422113771,0.329466357309,0.345679012346,0.333333333333,36.537537083
2800,0.654628305121,0.646971705293,0.660381349394,0.334880123743,0.342592592593,0.327561327561,37.970491026
2900,0.651654685863,0.644687880576,0.655661685243,0.337200309358,0.345679012346,0.330447330447,39.387530044
3000,0.650650720337,0.642264563252,0.656035035638,0.336426914153,0.348765432099,0.33189033189,40.762097341
3100,0.648701092361,0.637328109829,0.653660455968,0.337200309358,0.351851851852,0.33189033189,42.120341449
3200,0.646883844445,0.635561625095,0.65212392363,0.337200309358,0.351851851852,0.33189033189,43.411982643
3300,0.644938087473,0.638032817004,0.651462869068,0.340293890178,0.345679012346,0.336219336219,44.732719428
3400,0.643173187953,0.637033131563,0.651368033389,0.343387470998,0.348765432099,0.334776334776,45.95211958
3500,0.642387563758,0.635878379768,0.652118914742,0.342614075793,0.348765432099,0.333333333333,47.240025526
3600,0.641560938738,0.636107709374,0.652030787382,0.343387470998,0.351851851852,0.336219336219,48.49132143
3700,0.64131103624,0.635987570685,0.652422581535,0.343387470998,0.351851851852,0.336219336219,49.809775169
3800,0.640348423973,0.636104631939,0.653112999279,0.344160866203,0.351851851852,0.334776334776,51.110904972
3900,0.640087389345,0.63608460921,0.652852065349,0.344934261408,0.351851851852,0.334776334776,52.417403868
