iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.856682310744,0.838701375732,0.859711936163,0.132250580046,0.148148148148,0.12987012987,0.00935983900013
100,0.814031196472,0.787052980186,0.815134310539,0.176334106729,0.200617283951,0.174603174603,1.243754376
200,0.771647535998,0.766104690437,0.788478103181,0.218870843001,0.228395061728,0.199134199134,2.694458158
300,0.749275226959,0.743186500713,0.767555681975,0.242072699149,0.25,0.225108225108,3.994050166
400,0.735382968876,0.730533322907,0.757476848947,0.253673627224,0.262345679012,0.233766233766,5.40546281
500,0.72245041155,0.729759590559,0.739045386372,0.269914926527,0.262345679012,0.251082251082,6.774870251
600,0.709857595138,0.717762885976,0.716397659297,0.279969064192,0.274691358025,0.272727272727,8.170405531
700,0.685305635837,0.699298034453,0.69101462054,0.30626450116,0.29012345679,0.301587301587,9.428977763
800,0.676914932503,0.680047292458,0.672848259942,0.310131477185,0.308641975309,0.314574314574,10.807179898
900,0.628990744647,0.644682522181,0.625946571945,0.351894818252,0.33950617284,0.357864357864,11.998670427
1000,0.611581271516,0.625412139851,0.612108458976,0.364269141531,0.351851851852,0.366522366522,13.33399308
1100,0.601628493229,0.627574752702,0.600479640639,0.374323279196,0.354938271605,0.379509379509,14.72562602
1200,0.599081077508,0.624053398074,0.602683138092,0.375870069606,0.354938271605,0.376623376623,16.122680436
1300,0.598808596385,0.623723850769,0.603562057896,0.375096674401,0.354938271605,0.376623376623,17.501993437
1400,0.595520001334,0.62189582825,0.593453299564,0.376643464811,0.358024691358,0.379509379509,18.866897121
1500,0.589574461755,0.608082707875,0.587435192139,0.382057231245,0.373456790123,0.385281385281,20.253797633
1600,0.586147754334,0.605933341947,0.585674448722,0.38592420727,0.373456790123,0.386724386724,21.610706554
1700,0.583921597572,0.604738230476,0.587190764449,0.38592420727,0.373456790123,0.385281385281,22.936596049
1800,0.582240197097,0.597910524628,0.584942960798,0.386697602475,0.37962962963,0.388167388167,24.288146847
1900,0.582030635689,0.597815198038,0.584763651736,0.386697602475,0.37962962963,0.388167388167,25.516875401
2000,0.579864255516,0.602893015306,0.582146828962,0.38592420727,0.373456790123,0.388167388167,26.831150626
2100,0.577215162638,0.599472701917,0.575371107096,0.388244392885,0.373456790123,0.393939393939,28.158210509
2200,0.576586084149,0.600266854144,0.576794183386,0.388244392885,0.373456790123,0.393939393939,29.512304452
2300,0.573152511089,0.593493726319,0.575331634866,0.391337973705,0.385802469136,0.393939393939,30.836228722
2400,0.572279216676,0.591321759773,0.57433976405,0.3905645785,0.382716049383,0.393939393939,32.136553985
2500,0.571082126747,0.590471992503,0.57276747494,0.392884764114,0.382716049383,0.396825396825,33.425858481
2600,0.570579462603,0.589065518335,0.57362053516,0.392884764114,0.385802469136,0.396825396825,34.758541422
2700,0.56893733164,0.588796687329,0.572831850421,0.39211136891,0.385802469136,0.396825396825,35.989324118
2800,0.56692906168,0.586891750626,0.571764246961,0.393658159319,0.388888888889,0.398268398268,37.229613551
2900,0.566496148987,0.587148967132,0.571587077257,0.393658159319,0.382716049383,0.398268398268,38.563567554
3000,0.566235686219,0.587297433376,0.571734956745,0.392884764114,0.382716049383,0.398268398268,40.014143852
3100,0.565950908051,0.587146962307,0.571800767791,0.395204949729,0.382716049383,0.398268398268,41.309275274
3200,0.565411187161,0.586183972132,0.570156880759,0.394431554524,0.385802469136,0.399711399711,42.720286028
3300,0.564257084671,0.588404597088,0.569756451707,0.394431554524,0.385802469136,0.398268398268,44.096652998
3400,0.564045997093,0.588486041478,0.569597062262,0.394431554524,0.385802469136,0.398268398268,45.449266645
3500,0.563815722923,0.588584458961,0.569567199153,0.395204949729,0.385802469136,0.398268398268,46.823249385
3600,0.563504385263,0.588669009205,0.569387926548,0.395204949729,0.385802469136,0.398268398268,48.150613303
3700,0.563068733409,0.588153545924,0.567419070207,0.395204949729,0.385802469136,0.399711399711,49.516516198
3800,0.562224492148,0.589071324997,0.567637742188,0.394431554524,0.382716049383,0.399711399711,50.844857366
3900,0.561928564725,0.589260332665,0.567527873396,0.394431554524,0.382716049383,0.399711399711,52.155529417
4000,0.561441216408,0.588838496121,0.567610123864,0.395204949729,0.382716049383,0.401154401154,53.470115308
4100,0.561303624426,0.588884006919,0.567620073069,0.395204949729,0.382716049383,0.401154401154,54.853264475
4200,0.560966733249,0.588166510362,0.568094427362,0.395978344934,0.382716049383,0.399711399711,56.140059813
4300,0.559157601737,0.58540120296,0.565357681748,0.397525135344,0.388888888889,0.402597402597,57.435478916
4400,0.558833205282,0.585392806053,0.564998979837,0.397525135344,0.388888888889,0.402597402597,58.668541844
4500,0.558622233169,0.585254749987,0.564663416947,0.397525135344,0.388888888889,0.402597402597,60.059494932
4600,0.558521178711,0.585129250897,0.564424145886,0.397525135344,0.388888888889,0.402597402597,61.37577216
4700,0.558066520741,0.586478556032,0.564478673973,0.397525135344,0.385802469136,0.402597402597,62.669319304
4800,0.557871250455,0.585784427861,0.564227133001,0.397525135344,0.385802469136,0.402597402597,63.941943428
4900,0.557659634211,0.58603670829,0.564201704664,0.397525135344,0.385802469136,0.402597402597,65.206979017
5000,0.55744405756,0.585523759007,0.564119249672,0.397525135344,0.385802469136,0.402597402597,66.566742259
5100,0.557391235016,0.585184178481,0.56416996597,0.397525135344,0.385802469136,0.402597402597,67.929887665
5200,0.557128761985,0.58268914422,0.563788339682,0.397525135344,0.385802469136,0.402597402597,69.242592651
5300,0.557102133162,0.582668341568,0.563757298033,0.397525135344,0.385802469136,0.402597402597,70.628429058
5400,0.556995439723,0.582589014594,0.563661628818,0.397525135344,0.385802469136,0.402597402597,72.050161918
5500,0.556919481374,0.583335633106,0.56348876217,0.397525135344,0.385802469136,0.402597402597,73.461889835
5600,0.556784146066,0.58386380313,0.563139583045,0.397525135344,0.385802469136,0.402597402597,74.766601592
5700,0.556682173978,0.583853856832,0.563124831409,0.397525135344,0.385802469136,0.402597402597,76.066335141
5800,0.55660812447,0.583822046121,0.562950461508,0.397525135344,0.385802469136,0.402597402597,77.462008384
5900,0.556545958095,0.583990937275,0.563235605283,0.397525135344,0.385802469136,0.402597402597,78.778227876
