iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.714489170829,0.712595501724,0.713861134444,0.283836040217,0.287037037037,0.285714285714,0.152319724992
100,0.747508963065,0.751313792342,0.748467501432,0.242072699149,0.240740740741,0.238095238095,17.959019054
200,0.68918700473,0.683295753173,0.691083587116,0.296210363496,0.299382716049,0.294372294372,36.884573647
300,0.686169825188,0.673147125643,0.690050719893,0.294663573086,0.308641975309,0.292929292929,56.075863365
400,0.676057556962,0.672295912314,0.67244387407,0.30935808198,0.308641975309,0.311688311688,74.837185554
500,0.688226099973,0.676226076005,0.689454121949,0.294663573086,0.293209876543,0.290043290043,93.490282349
600,0.702228985988,0.693092247443,0.709701524077,0.279969064192,0.287037037037,0.27417027417,112.297121683
700,0.69477562311,0.689641699747,0.699510377077,0.290023201856,0.293209876543,0.284271284271,131.104643179
800,0.664539561166,0.646516448459,0.673343315038,0.31399845321,0.336419753086,0.304473304473,149.898921657
900,0.657656166589,0.646439539139,0.678513669609,0.330239752514,0.33950617284,0.305916305916,168.535721829
1000,0.652469197906,0.634766306673,0.675329088568,0.332559938128,0.354938271605,0.313131313131,186.908723743
1100,0.640271204399,0.635881928009,0.667857414603,0.343387470998,0.348765432099,0.31746031746,205.597594618
1200,0.633874981108,0.624974543827,0.643232248327,0.344934261408,0.354938271605,0.334776334776,224.479894164
1300,0.633939605295,0.632369807059,0.650545575068,0.350348027842,0.354938271605,0.333333333333,243.258112866
1400,0.630497709563,0.62621570947,0.640087306867,0.354215003867,0.361111111111,0.349206349206,261.898122489
1500,0.643669991189,0.638906500756,0.665864385313,0.334880123743,0.33950617284,0.314574314574,280.742454837
1600,0.620967966779,0.622478058507,0.633795836753,0.358855375097,0.354938271605,0.350649350649,299.568342157
1700,0.614094209195,0.609273410917,0.629654121883,0.368909512761,0.373456790123,0.359307359307,317.924316493
1800,0.617734617038,0.61453840506,0.631646520811,0.370456303171,0.376543209877,0.353535353535,336.556770539
1900,0.588460930343,0.572610614031,0.59595211477,0.398298530549,0.416666666667,0.392496392496,354.964516149
2000,0.584188940203,0.585066427765,0.581994215844,0.397525135344,0.404320987654,0.408369408369,373.687014753
2100,0.580439575596,0.586056569494,0.591886648215,0.407579273009,0.401234567901,0.393939393939,392.249686844
2200,0.566709711874,0.564950600782,0.570973257467,0.412993039443,0.416666666667,0.411255411255,410.916979371
2300,0.566440153074,0.567376246466,0.56895603573,0.416860015468,0.416666666667,0.417027417027,429.724555024
2400,0.581002701653,0.577177193752,0.595077842251,0.408352668213,0.413580246914,0.392496392496,448.184149827
2500,0.560585309729,0.55408138634,0.567716090271,0.427687548337,0.438271604938,0.424242424242,466.607020639
2600,0.579712242582,0.574104758724,0.585169726569,0.407579273009,0.413580246914,0.398268398268,485.359105629
2700,0.56200646531,0.555997072625,0.578739398494,0.423820572312,0.432098765432,0.409812409812,503.82660449
2800,0.562973656368,0.552469455285,0.562800360302,0.424593967517,0.429012345679,0.424242424242,522.502322537
2900,0.558823655091,0.558977028978,0.565446073654,0.431554524362,0.425925925926,0.427128427128,541.259429156
3000,0.559473577403,0.550643306535,0.561398452452,0.430007733952,0.438271604938,0.430014430014,559.879830769
3100,0.561845232511,0.548254131766,0.569448624241,0.425367362722,0.438271604938,0.419913419913,578.538165092
3200,0.56459772884,0.558714921351,0.575171118935,0.420726991493,0.429012345679,0.412698412698,597.264984262
3300,0.552161653117,0.539806727223,0.566374753201,0.440061871616,0.450617283951,0.428571428571,616.026322548
3400,0.517834405061,0.504308271515,0.527846465861,0.474864655839,0.487654320988,0.46176046176,634.476388373
3500,0.517039347183,0.515081153868,0.53011836161,0.474091260634,0.472222222222,0.46176046176,653.063557765
3600,0.515419319092,0.518699621825,0.521846662978,0.471771075019,0.469135802469,0.463203463203,671.662948474
3700,0.515539483636,0.510796855909,0.52227690657,0.474091260634,0.478395061728,0.466089466089,690.127836486
3800,0.514917901857,0.501216160574,0.514409155567,0.4686774942,0.484567901235,0.471861471861,708.517700166
3900,0.510726921891,0.5017958494,0.506088855512,0.473317865429,0.478395061728,0.480519480519,726.953902652
4000,0.507542375711,0.502786781895,0.515899419829,0.480278422274,0.490740740741,0.468975468975,745.493751138
4100,0.490560686098,0.488532227813,0.492993179147,0.494972931168,0.503086419753,0.493506493506,764.235549115
4200,0.496606035507,0.485747932538,0.502423441126,0.488785769528,0.503086419753,0.487734487734,782.774887405
